Sat. Num,Sat. Name,Item #,Launch Date,Epoch Date,Epoch Time,SMA,eccentricity,inclination,RAAN,Arg. Perigee,True Anomaly,Period,Perigee Altitude,Apogee Altitude,Country,Purpose,Status
37903,FENGYUN 1C DEB,144,1999-05-10,2018-11-20,15:3:44.522,7320.160,0.03368,98.1894,117.604,353.263,6.855,103.88,695.489,1188.561,PRC,Unknown,Unknown,
37904,FENGYUN 1C DEB,144,1999-05-10,2018-11-18,7:21:21.826,7146.758,0.00790,98.2431,154.248,130.695,229.423,100.21,712.141,825.104,PRC,Unknown,Unknown,
37906,FENGYUN 1C DEB,144,1999-05-10,2018-11-19,17:4:33.171,7350.176,0.01665,99.5518,284.960,290.659,192.832,104.52,849.649,1094.434,PRC,Unknown,Unknown,
37907,FENGYUN 1C DEB,144,1999-05-10,2018-11-20,22:17:39.411,7258.941,0.00800,99.1440,14.212,196.960,163.156,102.58,822.702,938.909,PRC,Unknown,Unknown,
37908,FENGYUN 1C DEB,144,1999-05-10,2018-11-21,10:35:41.296,7172.928,0.00835,99.1189,195.606,72.859,287.259,100.76,734.902,854.684,PRC,Unknown,Unknown,
37909,FENGYUN 1C DEB,144,1999-05-10,2018-11-21,1:1:49.720,7357.919,0.02057,98.9436,58.951,247.004,113.111,104.69,828.400,1131.168,PRC,Unknown,Unknown,
37911,FENGYUN 1C DEB,144,1999-05-10,2018-11-20,1:27:14.826,7320.053,0.01573,99.4374,352.137,195.711,164.403,103.88,826.763,1057.073,PRC,Unknown,Unknown,
37912,FENGYUN 1C DEB,144,1999-05-10,2018-11-21,6:11:24.201,7290.160,0.01176,99.1276,251.776,301.230,214.718,103.24,826.302,997.748,PRC,Unknown,Unknown,
37913,FENGYUN 1C DEB,144,1999-05-10,2018-11-20,21:43:30.183,7094.559,0.01406,98.9084,129.504,29.193,330.927,99.12,616.669,816.179,PRC,Unknown,Unknown,
37914,FENGYUN 1C DEB,144,1999-05-10,2018-11-20,14:47:53.163,7250.974,0.00787,98.9956,256.495,4.704,355.413,102.41,815.751,929.927,PRC,Unknown,Unknown,
37915,FENGYUN 1C DEB,144,1999-05-10,2018-11-20,21:42:22.841,7330.945,0.02197,98.3064,199.598,201.889,158.225,104.11,791.727,1113.892,PRC,Unknown,Unknown,
37917,FENGYUN 1C DEB,144,1999-05-10,2018-11-16,11:22:3.719,7251.658,0.00515,98.9990,42.694,95.543,264.574,102.43,836.196,910.850,PRC,Unknown,Unknown,
37918,FENGYUN 1C DEB,144,1999-05-10,2018-11-17,10:59:47.506,7181.693,0.00621,99.1299,139.693,190.789,169.328,100.95,758.986,848.130,PRC,Unknown,Unknown,
37919,FENGYUN 1C DEB,144,1999-05-10,2018-11-20,22:36:56.682,7197.328,0.00517,99.1851,139.306,195.351,164.766,101.28,781.948,856.438,PRC,Unknown,Unknown,
37920,FENGYUN 1C DEB,144,1999-05-10,2018-11-19,14:44:22.825,7238.999,0.00649,99.0127,3.865,333.359,177.981,102.16,813.915,907.813,PRC,Unknown,Unknown,
37921,FENGYUN 1C DEB,144,1999-05-10,2018-11-20,7:1:47.021,7293.420,0.00838,99.3333,341.802,276.817,83.299,103.31,854.159,976.410,PRC,Unknown,Unknown,
37924,FENGYUN 1C DEB,144,1999-05-10,2018-11-20,22:4:29.929,7213.362,0.00532,98.9356,5.978,252.573,107.544,101.62,796.854,873.601,PRC,Unknown,Unknown,
37925,FENGYUN 1C DEB,146,1999-05-10,2018-11-20,2:13:1.256,7111.296,0.00952,99.1083,286.611,200.154,159.964,99.47,665.463,800.860,PRC,Unknown,Unknown,
37926,FENGYUN 1C DEB,146,1999-05-10,2018-11-21,3:46:40.969,7232.982,0.00621,98.9220,20.425,6.135,52.331,102.03,809.944,899.750,PRC,Unknown,Unknown,
37927,FENGYUN 1C DEB,146,1999-05-10,2018-11-20,8:29:39.364,7186.148,0.00118,98.8632,17.340,301.373,58.745,101.04,799.524,816.502,PRC,Unknown,Unknown,
37928,FENGYUN 1C DEB,146,1999-05-10,2018-11-20,2:49:37.024,7172.389,0.00815,98.8529,83.283,353.380,6.739,100.75,735.823,852.686,PRC,Unknown,Unknown,
37929,FENGYUN 1C DEB,146,1999-05-10,2018-11-20,3:17:17.070,7048.366,0.01697,98.9935,305.660,317.149,42.971,98.15,550.626,789.836,PRC,Unknown,Unknown,
37930,CHUANGXIN 1-03,1,2011-11-20,2018-11-21,12:22:34.386,7170.706,0.00142,98.5801,309.735,304.653,55.465,100.72,782.370,802.772,PRC,Earth Sci,Active,
37931,SHIYAN 4,2,2011-11-20,2018-11-21,12:1:56.540,7170.460,0.00128,98.5770,309.844,304.753,55.365,100.71,783.137,801.512,PRC,Tech App,Active,
37932,CZ-2D R/B,3,2011-11-20,2018-11-21,11:34:14.157,7196.787,0.00366,98.5986,264.054,329.197,139.842,101.27,792.322,844.982,PRC,Unknown,Unknown,
37933,ASIASAT 7,1,2011-11-25,2018-11-21,12:1:40.005,42165.641,0.00011,0.0081,352.678,224.710,128.995,1436.14,35782.745,35792.266,AC,Comm,Active,
37934,BREEZE-M R/B,2,2011-11-25,2018-11-20,20:49:13.833,29471.211,0.38117,2.0852,351.932,189.740,349.122,839.18,11859.491,34326.662,CIS,Unknown,Unknown,
37935,BREEZE-M DEB,3,2011-11-25,2018-11-20,10:37:43.796,24284.606,0.70524,48.6189,55.508,239.146,112.089,627.71,779.906,35033.036,CIS,Unknown,Unknown,
37938,COSMOS 2478,1,2011-11-28,2018-11-20,10:29:24.445,25509.300,0.00157,65.6768,47.313,239.146,21.475,675.78,19091.064,19171.265,CIS,Navigation,Inactive,
37939,FREGAT R/B,2,2011-11-28,2018-11-20,9:42:11.016,25838.650,0.00746,65.6630,50.803,106.488,254.316,688.91,19267.865,19653.166,CIS,Unknown,Unknown,
37941,YAOGAN 13,1,2011-11-29,2018-11-20,22:22:1.943,6890.825,0.00006,97.5135,253.094,147.629,271.144,94.88,512.304,513.076,PRC,Earth Sci,Active,
37948,BEIDOU 10,1,2011-12-01,2018-11-21,10:14:36.901,42168.130,0.00573,52.4761,304.652,211.208,151.935,1436.27,35548.502,36031.487,PRC,Navigation,Active,
37950,AMOS-5,1,2011-12-11,2018-11-20,19:45:42.601,42157.560,0.00022,2.3019,85.265,213.933,76.666,1435.73,35770.189,35788.662,ISRA,Comm,Inactive,
37951,LUCH 5A,2,2011-12-11,2018-11-21,4:37:13.680,42177.033,0.00014,2.1013,138.863,91.354,66.000,1436.73,35793.196,35804.600,CIS,Comm,Active,
37952,BREEZE-M R/B,3,2011-12-11,2018-11-20,19:31:42.474,45440.799,0.07242,4.9611,59.940,126.297,224.686,1606.68,35771.783,42353.546,CIS,Unknown,Unknown,
37956,COSMOS 2251 DEB,68,1993-06-16,2018-11-17,9:51:48.685,7052.519,0.00447,74.0446,115.796,151.513,208.604,98.24,642.871,705.898,CIS,Unknown,Unknown,
37957,COSMOS 2251 DEB,68,1993-06-16,2018-11-21,3:7:29.815,7007.438,0.00144,74.0187,124.663,69.817,290.300,97.30,619.179,639.428,CIS,Unknown,Unknown,
37958,COSMOS 2251 DEB,68,1993-06-16,2018-11-19,10:40:36.174,6921.594,0.00089,74.0170,6.342,341.965,18.154,95.51,537.331,549.587,CIS,Unknown,Unknown,
37959,COSMOS 2251 DEB,68,1993-06-16,2018-11-20,17:22:7.008,7116.427,0.00722,74.0133,220.859,267.011,124.352,99.58,686.888,789.696,CIS,Unknown,Unknown,
37960,COSMOS 2251 DEB,68,1993-06-16,2018-11-17,1:42:37.894,7271.380,0.02742,74.0628,351.871,262.781,97.334,102.85,693.889,1092.602,CIS,Unknown,Unknown,
37961,COSMOS 2251 DEB,68,1993-06-16,2018-11-20,20:35:15.729,7126.270,0.00561,74.0476,272.711,277.263,82.852,99.78,708.167,788.104,CIS,Unknown,Unknown,
37962,COSMOS 2251 DEB,68,1993-06-16,2018-11-20,13:41:39.126,6982.295,0.00725,74.0701,41.670,351.692,8.426,96.77,553.510,654.809,CIS,Unknown,Unknown,
37966,COSMOS 2251 DEB,68,1993-06-16,2018-11-21,4:42:17.588,7088.646,0.00243,73.9976,162.924,286.322,73.795,98.99,693.306,727.715,CIS,Unknown,Unknown,
37967,COSMOS 2251 DEB,68,1993-06-16,2018-11-20,20:9:21.220,7195.455,0.01914,74.0208,129.889,157.068,203.046,101.24,679.630,955.011,CIS,Unknown,Unknown,
37968,COSMOS 2251 DEB,68,1993-06-16,2018-11-21,7:19:19.038,7029.737,0.01318,74.0088,314.065,2.950,357.168,97.76,558.927,744.276,CIS,Unknown,Unknown,
37969,COSMOS 2251 DEB,68,1993-06-16,2018-11-20,1:59:58.344,7229.233,0.01692,73.9902,244.404,301.232,58.882,101.95,728.801,973.396,CIS,Unknown,Unknown,
37971,COSMOS 2251 DEB,68,1993-06-16,2018-11-20,23:16:58.449,7180.077,0.00925,74.0041,79.930,93.729,266.386,100.91,735.558,868.326,CIS,Unknown,Unknown,
37973,COSMOS 2251 DEB,68,1993-06-16,2018-11-19,18:42:33.691,7158.166,0.00434,74.0365,358.713,340.622,19.493,100.45,748.941,811.121,CIS,Unknown,Unknown,
37974,COSMOS 2251 DEB,68,1993-06-16,2018-11-21,12:5:51.359,6883.201,0.00801,74.0171,19.094,19.909,340.211,94.72,449.924,560.207,CIS,Unknown,Unknown,
37975,COSMOS 2251 DEB,69,1993-06-16,2018-11-20,23:15:57.657,7165.120,0.01879,74.0264,66.650,318.057,42.058,100.60,652.331,921.640,CIS,Unknown,Unknown,
37977,COSMOS 2251 DEB,69,1993-06-16,2018-11-20,6:38:10.825,7124.217,0.00417,73.9832,300.013,299.075,61.041,99.74,716.346,775.819,CIS,Unknown,Unknown,
37978,COSMOS 2251 DEB,69,1993-06-16,2018-11-17,0:57:52.692,7057.885,0.00890,74.0724,107.548,93.210,266.883,98.35,616.912,742.587,CIS,Unknown,Unknown,
37979,COSMOS 2251 DEB,69,1993-06-16,2018-11-21,11:3:17.921,6809.510,0.00448,74.0384,231.517,340.021,20.100,93.20,400.863,461.888,CIS,Unknown,Unknown,
37983,COSMOS 2251 DEB,69,1993-06-16,2018-11-20,21:14:56.968,7008.691,0.00174,74.0097,45.870,111.903,248.215,97.32,618.390,642.722,CIS,Unknown,Unknown,
37984,COSMOS 2251 DEB,69,1993-06-16,2018-11-19,7:52:50.165,6938.188,0.00412,73.8776,310.459,246.232,113.887,95.86,531.459,588.646,CIS,Unknown,Unknown,
37985,COSMOS 2251 DEB,69,1993-06-16,2018-11-20,8:7:30.234,7154.003,0.00221,74.0244,316.058,338.814,21.301,100.37,760.067,791.669,CIS,Unknown,Unknown,
37986,COSMOS 2251 DEB,69,1993-06-16,2018-11-20,7:4:23.048,7053.755,0.00118,74.0126,178.827,156.663,203.453,98.26,667.314,683.926,CIS,Unknown,Unknown,
37988,COSMOS 2251 DEB,69,1993-06-16,2018-11-20,9:19:57.502,7103.610,0.00905,74.0689,215.411,205.909,154.207,99.31,661.172,789.777,CIS,Unknown,Unknown,
37990,COSMOS 2251 DEB,69,1993-06-16,2018-11-20,0:10:20.573,7130.723,0.00636,74.0187,333.763,323.627,36.489,99.88,707.261,797.916,CIS,Unknown,Unknown,
37993,COSMOS 2251 DEB,69,1993-06-16,2018-11-20,21:48:59.331,7133.248,0.00375,74.0294,297.977,296.029,64.086,99.93,728.353,781.873,CIS,Unknown,Unknown,
37994,COSMOS 2251 DEB,69,1993-06-16,2018-11-20,19:7:4.450,7153.297,0.00262,74.0374,331.590,320.631,39.485,100.35,756.447,793.876,CIS,Unknown,Unknown,
37995,COSMOS 2251 DEB,69,1993-06-16,2018-11-19,12:41:31.566,7001.815,0.00308,73.9830,352.880,84.345,275.773,97.18,602.139,645.221,CIS,Unknown,Unknown,
37996,COSMOS 2251 DEB,69,1993-06-16,2018-11-17,19:22:34.447,7343.151,0.03162,74.0744,256.861,251.657,108.457,104.37,732.840,1197.193,CIS,Unknown,Unknown,
37997,COSMOS 2251 DEB,69,1993-06-16,2018-11-14,19:14:3.581,7135.590,0.00568,74.0089,5.168,313.028,47.087,99.98,716.951,797.960,CIS,Unknown,Unknown,
37998,COSMOS 2251 DEB,69,1993-06-16,2018-11-20,15:10:11.129,7145.245,0.00242,74.0384,316.449,303.014,57.101,100.18,749.795,784.425,CIS,Unknown,Unknown,
38000,COSMOS 2251 DEB,70,1993-06-16,2018-11-06,6:49:59.167,7083.160,0.00458,74.0245,287.821,258.208,101.908,98.88,672.579,737.472,CIS,Unknown,Unknown,
38001,COSMOS 2251 DEB,70,1993-06-16,2018-11-20,15:32:41.179,7066.528,0.00843,74.0124,66.434,135.706,286.920,98.53,628.809,747.976,CIS,Unknown,Unknown,
38004,COSMOS 2251 DEB,70,1993-06-16,2018-11-20,4:17:57.376,7110.165,0.00265,74.0348,264.310,232.222,127.894,99.44,713.219,750.841,CIS,Unknown,Unknown,
38006,COSMOS 2251 DEB,70,1993-06-16,2018-11-20,15:45:15.342,7197.027,0.01034,73.8602,83.003,174.793,185.321,101.27,744.488,893.295,CIS,Unknown,Unknown,
38011,SSOT,5,2011-12-17,2018-11-21,9:55:34.465,7001.311,0.00014,97.9186,40.742,84.540,275.582,97.17,622.172,624.180,CHLE,Earth Sci,Active,
38012,PLEIADES 1A,6,2011-12-17,2018-11-21,9:38:14.568,7075.986,0.00018,98.1869,38.129,82.469,277.651,98.73,696.573,699.130,FR,Earth Sci,Active,
38013,ASAP-S,7,2011-12-17,2018-11-20,23:18:22.737,6956.694,0.00094,98.0122,96.977,92.995,267.127,96.24,571.993,585.126,FR,Unknown,Unknown,
38014,NIGCOMSAT 1R,1,2011-12-19,2018-11-21,3:6:43.096,42165.101,0.00029,0.0207,81.061,271.251,156.947,1436.12,35774.907,35799.025,NIG,Comm,Active,
38015,CZ-3B R/B,2,2011-12-19,2018-11-20,17:22:33.203,17142.592,0.61660,23.6144,153.025,212.584,160.398,372.28,194.398,21334.516,PRC,Unknown,Unknown,
38016,IRIDIUM 33 DEB,653,1997-09-14,2018-11-21,0:2:27.078,7010.124,0.00349,86.4018,53.153,131.163,354.389,97.35,607.516,656.463,US,Unknown,Unknown,
38017,IRIDIUM 33 DEB,654,1997-09-14,2018-11-17,22:34:20.976,7259.005,0.02005,86.3526,146.428,335.569,24.549,102.58,735.355,1026.385,US,Unknown,Unknown,
38019,IRIDIUM 33 DEB,656,1997-09-14,2018-11-21,2:25:6.273,7113.959,0.00865,86.3961,96.680,138.870,221.250,99.52,674.305,797.343,US,Unknown,Unknown,
38020,IRIDIUM 33 DEB,657,1997-09-14,2018-11-20,16:35:24.651,7217.943,0.01811,86.3113,116.183,214.817,145.300,101.71,709.062,970.554,US,Unknown,Unknown,
38022,IRIDIUM 33 DEB,660,1997-09-14,2018-11-20,12:21:53.304,7176.323,0.00593,86.2824,45.463,133.705,226.414,100.84,755.631,840.745,US,Unknown,Unknown,
38023,IRIDIUM 33 DEB,661,1997-09-14,2018-11-20,4:0:2.326,7135.452,0.01055,86.4139,120.194,253.414,106.706,99.98,682.013,832.621,US,Unknown,Unknown,
38024,IRIDIUM 33 DEB,662,1997-09-14,2018-11-21,6:34:42.523,7167.305,0.01246,86.4781,147.576,300.010,60.110,100.65,699.877,878.462,US,Unknown,Unknown,
38025,IRIDIUM 33 DEB,663,1997-09-14,2018-11-20,8:2:5.336,7208.674,0.01625,86.4994,179.891,163.196,319.813,101.52,713.419,947.659,US,Unknown,Unknown,
38028,IRIDIUM 33 DEB,667,1997-09-14,2018-11-18,11:58:5.638,7136.919,0.00297,86.3311,33.049,4.048,356.073,100.01,737.576,779.992,US,Unknown,Unknown,
38030,IRIDIUM 33 DEB,669,1997-09-14,2018-11-20,0:49:13.628,7089.274,0.00768,86.3634,80.521,76.066,284.055,99.01,656.702,765.576,US,Unknown,Unknown,
38033,IRIDIUM 33 DEB,672,1997-09-14,2018-11-21,9:48:18.183,6983.437,0.00185,86.2736,315.097,312.913,47.210,96.80,592.349,618.255,US,Unknown,Unknown,
38038,ZIYUAN 1-02C,1,2011-12-22,2018-11-21,11:55:24.656,7151.606,0.00015,98.2732,15.255,61.749,298.369,100.31,772.388,774.554,PRC,Earth Sci,Active,
38039,CZ-4B R/B,2,2011-12-22,2018-11-21,9:45:49.078,6969.190,0.01827,98.4284,247.609,102.841,257.280,96.50,463.719,718.391,PRC,Unknown,Unknown,
38040,GLOBALSTAR M084,1,2011-12-28,2018-11-20,22:37:30.976,7791.752,0.00014,51.9983,155.726,99.315,46.385,114.08,1412.560,1414.673,GLOB,Comm,Active,
38041,GLOBALSTAR M080,2,2011-12-28,2018-11-20,21:57:44.323,7791.735,0.00015,52.0034,156.573,97.313,42.989,114.08,1412.465,1414.735,GLOB,Comm,Active,
38042,GLOBALSTAR M082,3,2011-12-28,2018-11-21,12:57:17.556,7791.783,0.00006,52.0063,109.865,98.059,302.184,114.08,1413.192,1414.104,GLOB,Comm,Active,
38043,GLOBALSTAR M092,4,2011-12-28,2018-11-21,5:18:45.242,7791.751,0.00010,52.0069,201.068,94.181,59.026,114.08,1412.845,1414.387,GLOB,Comm,Active,
38044,GLOBALSTAR M090,5,2011-12-28,2018-11-21,13:46:47.961,7791.732,0.00008,51.9879,106.661,105.966,331.391,114.08,1413.005,1414.190,GLOB,Comm,Active,
38045,GLOBALSTAR M086,6,2011-12-28,2018-11-20,19:25:31.686,7791.747,0.00021,51.9884,109.355,78.945,1.593,114.08,1411.988,1415.236,GLOB,Comm,Active,
38046,ZIYUAN 3,1,2012-01-09,2018-11-21,12:31:25.100,6880.180,0.00042,97.4793,35.983,68.676,38.888,94.66,499.136,504.954,PRC,Unknown,Active,
38049,FENGYUN 2F,1,2012-01-13,2018-11-21,12:3:40.599,42163.741,0.00031,2.7859,77.680,261.042,15.010,1436.05,35772.370,35798.841,PRC,Earth Sci,Active,
38050,CZ-3A R/B,2,2012-01-13,2018-11-20,3:8:2.864,24289.977,0.72237,24.4577,265.101,340.881,7.755,627.91,365.588,35458.096,PRC,Unknown,Unknown,
38054,COSMOS 2251 DEB,70,1993-06-16,2018-11-20,19:40:21.205,7453.039,0.03922,73.9600,99.062,217.296,295.911,106.72,782.585,1367.224,CIS,Unknown,Unknown,
38055,COSMOS 2251 DEB,70,1993-06-16,2018-11-19,2:20:12.178,7079.232,0.00909,74.0169,115.121,165.041,315.075,98.80,636.763,765.432,CIS,Unknown,Unknown,
38056,COSMOS 2251 DEB,70,1993-06-16,2018-11-19,20:39:36.948,7379.196,0.03303,73.9267,273.956,38.141,321.974,105.14,757.342,1244.779,CIS,Unknown,Unknown,
38057,COSMOS 2251 DEB,70,1993-06-16,2018-11-21,7:22:28.738,7252.505,0.01800,74.0121,302.730,317.794,42.320,102.45,743.806,1004.934,CIS,Unknown,Unknown,
38058,COSMOS 2251 DEB,70,1993-06-16,2018-11-20,3:12:0.420,7451.833,0.04419,74.0068,118.555,172.109,188.002,106.70,744.417,1402.979,CIS,Unknown,Unknown,
38060,COSMOS 2251 DEB,70,1993-06-16,2018-11-20,4:56:4.829,7091.269,0.00696,74.0439,147.053,190.714,169.402,99.05,663.744,762.524,CIS,Unknown,Unknown,
38061,COSMOS 2251 DEB,70,1993-06-16,2018-11-20,15:6:37.373,6908.499,0.00162,73.9538,40.697,346.448,13.671,95.24,519.182,541.546,CIS,Unknown,Unknown,
38062,COSMOS 2251 DEB,70,1993-06-16,2018-11-20,7:19:54.153,7094.644,0.00328,74.0228,188.693,241.573,238.396,99.12,693.238,739.779,CIS,Unknown,Unknown,
38063,COSMOS 2251 DEB,70,1993-06-16,2018-11-21,9:16:16.819,7005.758,0.00866,74.0128,335.243,3.887,356.231,97.26,566.936,688.310,CIS,Unknown,Unknown,
38064,COSMOS 2251 DEB,70,1993-06-16,2018-11-20,19:29:27.410,7126.924,0.00609,74.0270,261.930,290.846,69.270,99.80,705.374,792.204,CIS,Unknown,Unknown,
38065,COSMOS 2251 DEB,70,1993-06-16,2018-11-21,12:48:39.204,7105.127,0.00229,74.0305,262.712,242.670,235.791,99.34,710.735,743.249,CIS,Unknown,Unknown,
38066,COSMOS 2251 DEB,70,1993-06-16,2018-11-21,1:40:34.910,7048.167,0.00175,74.0243,186.396,163.698,196.419,98.15,657.729,682.334,CIS,Unknown,Unknown,
38067,COSMOS 2251 DEB,70,1993-06-16,2018-11-20,21:45:21.927,7091.134,0.00797,74.0183,127.715,193.681,317.496,99.05,656.499,769.499,CIS,Unknown,Unknown,
38068,COSMOS 2251 DEB,71,1993-06-16,2018-11-20,1:42:49.959,7161.337,0.00276,74.0229,348.790,333.058,27.058,100.52,763.426,802.977,CIS,Unknown,Unknown,
38069,COSMOS 2251 DEB,71,1993-06-16,2018-11-20,1:14:32.883,7165.118,0.01007,74.1859,182.033,348.453,164.300,100.60,714.813,859.154,CIS,Unknown,Unknown,
38072,FENGYUN 2F AKM,3,2012-01-13,2018-11-20,23:59:40.218,42412.890,0.00594,2.7798,77.547,145.400,308.036,1448.79,35782.962,36286.548,PRC,Unknown,Unknown,
38077,LARES,1,2012-02-13,2018-11-20,11:5:54.856,7822.075,0.00080,69.4928,336.346,148.283,211.821,114.75,1437.657,1450.223,IT,Unknown,Active,
38078,ALMASAT-1,2,2012-02-13,2018-11-20,23:1:20.674,6797.542,0.02128,69.4298,140.174,227.513,291.216,92.96,274.757,564.057,IT,Tech App,Inactive,
38087,SES-4,1,2012-02-14,2018-11-20,21:38:5.800,42165.069,0.00020,0.0193,11.665,237.753,112.998,1436.11,35778.425,35795.443,SES,Comm,Active,
38088,BREEZE-M R/B,2,2012-02-14,2018-11-20,20:16:16.764,24816.519,0.62044,25.2896,293.397,160.056,5.587,648.44,3041.310,33835.458,CIS,Unknown,Unknown,
38089,BREEZE-M DEB,3,2012-02-14,2018-11-20,3:47:31.898,13519.466,0.50593,49.5769,202.876,286.432,64.639,260.73,301.395,13981.267,CIS,Unknown,Unknown,
38091,BEIDOU 11,1,2012-02-24,2018-11-21,3:11:21.973,42165.816,0.00030,1.7169,66.607,262.684,197.451,1436.15,35774.905,35800.458,PRC,Navigation,Active,
38095,CZ-3C DEB,3,2012-02-24,2018-11-20,10:22:13.388,21866.928,0.69678,21.1175,29.018,327.998,16.018,536.34,252.434,30725.153,PRC,Unknown,Unknown,
38098,INTELSAT 22,1,2012-03-25,2018-11-20,15:13:9.758,42164.529,0.00028,0.0184,303.264,290.541,126.232,1436.09,35774.697,35798.090,ITSO,Comm,Active,
38099,BREEZE-M R/B,2,2012-03-25,2018-11-20,4:43:4.051,39205.968,0.77012,27.0116,108.369,248.011,76.692,1287.62,2634.498,63021.168,CIS,Unknown,Unknown,
38100,BREEZE-M DEB,3,2012-03-25,2018-11-19,5:50:21.660,13673.029,0.50823,50.6797,261.044,249.436,113.590,265.19,345.822,14243.966,CIS,Unknown,Unknown,
38101,COSMOS 2479,1,2012-03-30,2018-11-21,2:58:42.807,42163.058,0.00088,2.6538,72.222,229.369,326.137,1436.01,35747.668,35822.179,CIS,Surv/Mil,Inactive,
38104,SL-12 R/B(2),4,2012-03-30,2018-11-20,18:14:43.084,42162.358,0.00158,2.6246,72.374,232.196,18.631,1435.98,35717.531,35850.915,CIS,Unknown,Unknown,
38105,SL-12 R/B,5,2012-03-30,2018-11-21,11:26:57.962,12665.794,0.48474,47.2641,47.259,178.581,182.276,236.43,148.026,12427.292,CIS,Unknown,Unknown,
38107,APSTAR 7,1,2012-03-31,2018-11-20,22:6:21.669,42164.588,0.00026,0.0378,68.577,167.564,231.847,1436.09,35775.579,35797.327,PRC,Comm,Active,
38110,FENGYUN 1C DEB,146,1999-05-10,2018-11-20,9:6:59.229,7305.198,0.02061,98.1272,179.243,328.373,156.328,103.56,776.524,1077.601,PRC,Unknown,Unknown,
38113,FENGYUN 1C DEB,146,1999-05-10,2018-10-28,0:0:34.615,7263.374,0.01351,98.4440,1.524,316.214,43.904,102.68,787.122,983.355,PRC,Unknown,Unknown,
38114,FENGYUN 1C DEB,146,1999-05-10,2018-11-20,8:59:48.988,7221.542,0.01462,97.9271,178.248,297.916,62.202,101.79,737.836,948.979,PRC,Unknown,Unknown,
38116,FENGYUN 1C DEB,146,1999-05-10,2018-11-20,7:29:18.072,7228.368,0.00748,98.9809,352.031,274.189,144.264,101.93,796.152,904.314,PRC,Unknown,Unknown,
38119,FENGYUN 1C DEB,146,1999-05-10,2018-11-21,11:55:4.254,7376.761,0.03744,98.6125,221.923,35.724,87.160,105.09,722.472,1274.781,PRC,Unknown,Unknown,
38120,FENGYUN 1C DEB,146,1999-05-10,2018-11-20,13:39:22.080,7097.914,0.00483,98.3483,225.854,26.880,94.322,99.19,685.526,754.032,PRC,Unknown,Unknown,
38121,FENGYUN 1C DEB,146,1999-05-10,2018-11-02,1:13:42.722,7235.046,0.02353,98.9754,37.071,273.555,86.563,102.08,686.682,1027.140,PRC,Unknown,Unknown,
38122,FENGYUN 1C DEB,146,1999-05-10,2018-11-21,7:50:7.544,7160.557,0.02552,98.5037,2.021,296.020,64.099,100.50,599.713,965.131,PRC,Unknown,Unknown,
38123,FENGYUN 1C DEB,146,1999-05-10,2018-11-20,22:34:45.948,7547.523,0.04383,100.3018,11.784,287.429,72.688,108.76,838.560,1500.215,PRC,Unknown,Unknown,
38124,FENGYUN 1C DEB,146,1999-05-10,2018-11-20,3:47:13.143,7487.894,0.03603,97.8036,104.932,139.842,220.272,107.47,839.954,1379.564,PRC,Unknown,Unknown,
38127,FENGYUN 1C DEB,146,1999-05-10,2018-11-17,18:27:4.788,7162.179,0.00644,99.0872,157.608,106.823,253.295,100.54,737.942,830.145,PRC,Unknown,Unknown,
38129,FENGYUN 1C DEB,147,1999-05-10,2018-11-13,14:5:3.144,7303.351,0.01356,97.9792,79.375,52.472,307.645,103.52,826.200,1024.233,PRC,Unknown,Unknown,
38130,FENGYUN 1C DEB,147,1999-05-10,2018-11-20,17:33:53.933,7383.150,0.02249,98.6189,244.030,261.627,98.489,105.23,838.999,1171.032,PRC,Unknown,Unknown,
38131,FENGYUN 1C DEB,147,1999-05-10,2018-11-20,14:20:23.316,7272.041,0.01323,97.9055,92.589,256.069,104.048,102.86,797.681,990.131,PRC,Unknown,Unknown,
38133,FENGYUN 1C DEB,147,1999-05-10,2018-11-20,4:48:44.508,7374.024,0.02685,98.2824,105.408,104.290,255.824,105.03,797.863,1193.916,PRC,Unknown,Unknown,
38134,FENGYUN 1C DEB,147,1999-05-10,2018-11-20,11:23:54.439,7243.138,0.01306,98.5173,54.530,212.800,147.316,102.25,770.395,959.612,PRC,Unknown,Unknown,
38135,FENGYUN 1C DEB,147,1999-05-10,2018-11-20,6:12:46.743,7207.113,0.02386,98.9772,345.513,293.359,66.760,101.48,657.032,1000.925,PRC,Unknown,Unknown,
38136,FENGYUN 1C DEB,147,1999-05-10,2018-11-21,7:7:17.931,7325.547,0.01559,98.5734,342.132,325.342,34.775,104.00,833.230,1061.595,PRC,Unknown,Unknown,
38137,FENGYUN 1C DEB,147,1999-05-10,2018-11-20,20:58:20.362,7258.163,0.00474,99.1722,345.237,44.608,315.509,102.57,845.621,914.436,PRC,Unknown,Unknown,
38138,FENGYUN 1C DEB,147,1999-05-10,2018-11-20,8:53:45.680,7218.138,0.00534,98.9294,17.580,181.464,178.653,101.72,801.472,878.535,PRC,Unknown,Unknown,
38139,FENGYUN 1C DEB,147,1999-05-10,2018-11-19,0:55:14.386,7038.974,0.00225,99.1223,268.277,230.893,129.228,97.95,644.990,676.687,PRC,Unknown,Unknown,
38140,FENGYUN 1C DEB,147,1999-05-10,2018-11-14,23:12:29.769,7178.566,0.00632,98.7923,10.362,91.501,268.617,100.88,755.057,845.804,PRC,Unknown,Unknown,
